"name","essround","edition","proddate","idno","cntry","dweight","pweight","nobingnd","likrisk","liklead","sothnds","actcomp","mascfel","femifel","impbemw","trmedmw","trwrkmw","trplcmw","trmdcnt","trwkcnt","trplcnt","eqwrkbg","eqpolbg","eqmgmbg","eqpaybg","eqparep","eqparlv","freinsw","fineqpy","wsekpwr","weasoff","wlespdm","wexashr","wprtbym","wbrgwrm","hhmmb","gndr","yrbrn","agea","rshpsts","dvrcdeva","marsts","maritalb","chldhhe","domicil","paccmoro","paccdwlr","pacclift","paccnbsh","paccocrw","paccxhoc","paccnois","paccinro","paccnt","paccref","paccdk","paccna","edulvlb","eisced","eduyrs","pdwrk","edctn","uempla","uempli","dsbld","rtrd","cmsrv","hswrk","dngoth","dngref","dngdk","dngna","mainact","mnactic","crpdwk","pdjobev","pdjobyr","emplrel","emplno","wrkctra","estsz","jbspv","njbspv","wkdcorga","iorgact","wkhct","wkhtot","nacer2","tporgwk","isco08","wrkac6m","uemp3m","uemp12m","uemp5yr","mbtru","hincsrca","hinctnta","hincfel","edulvlpb","eiscedp","pdwrkp","edctnp","uemplap","uemplip","dsbldp","rtrdp","cmsrvp","hswrkp","dngothp","dngdkp","dngnapp","dngrefp","dngnap","mnactp","crpdwkp","isco08p","emprelp","wkhtotp","edulvlfb","eiscedf","emprf14","edulvlmb","eiscedm","emprm14","prob","stratum","psu"
"ESS11e01",11,"1.0","20.06.2024",72043,"CH",1,0.54108554,2,3,3,4,4,3,3,4,3,1,3,1,1,3,5,5,5,5,3,4,2,3,3,3,4,2,4,2,2,2,1952,71,1,2,66,1,1,4,0,0,0,0,0,0,0,0,1,0,0,0,322,3,12,0,0,0,0,0,1,0,0,0,0,0,0,66,6,2,1,2019,1,66666,1,1,2,66666,8,3,16,16,69,4,3411,2,2,6,6,2,4,6,2,520,5,0,0,0,0,0,1,0,0,0,0,0,0,0,66,2,66666,6,666,213,2,2,213,2,3,0.0004059765,117,992
"ESS11e01",11,"1.0","20.06.2024",72060,"CH",1,0.54108554,1,4,3,2,4,5,2,4,3,3,3,3,1,1,6,6,6,6,2,1,1,1,3,4,4,2,2,1,2,1,1966,57,1,2,66,1,2,4,0,0,0,0,0,0,1,0,0,0,0,0,520,5,14,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6,6,6666,1,66666,1,4,2,66666,9,6,40,0,30,4,2431,2,1,2,2,3,1,9,1,322,3,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,2423,1,42,520,5,1,313,4,2,0.0004059765,116,1309
"ESS11e01",11,"1.0","20.06.2024",72089,"CH",1,0.54108554,2,2,2,5,5,0,3,5,3,3,4,3,1,3,5,6,6,6,2,2,1,1,3,3,4,3,4,3,4,2,1971,52,1,2,66,1,6,4,0,0,0,0,0,0,0,1,0,0,0,0,322,3,13,0,0,0,0,0,0,0,1,0,0,0,0,66,8,1,6,6666,1,66666,1,2,2,66666,8,2,42,24,84,1,4110,2,2,6,6,3,1,6,2,322,3,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,4211,1,42,520,5,1,229,2,3,0.0004059765,116,1720
"ESS11e01",11,"1.0","20.06.2024",72211,"CH",1,0.54108554,7,4,5,3,5,4,4,66,6,6,6,1,1,3,4,6,5,6,1,2,4,1,2,3,4,2,2,4,3,2,1990,33,1,1,66,1,6,4,0,0,0,0,0,0,0,0,1,0,0,0,800,7,20,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,1,1,12,8,7,42,42,72,4,2131,2,1,1,2,3,1,7,2,800,7,0,0,1,0,0,0,0,0,0,0,0,0,0,66,2,66666,6,666,800,7,2,800,7,2,0.0004059765,120,2192
"ESS11e01",11,"1.0","20.06.2024",72213,"CH",1,0.54108554,2,2,5,5,5,2,5,3,3,3,3,3,3,3,3,5,5,6,5,4,3,2,3,4,3,3,3,3,4,2,1980,43,1,2,66,1,6,3,0,0,0,0,0,0,0,0,1,0,0,0,520,5,9,1,1,0,0,0,0,0,1,0,0,0,0,1,1,6,6,6666,1,66666,1,4,2,66666,5,3,24,24,90,4,2412,2,2,6,6,3,1,8,1,520,5,1,0,0,0,0,0,0,1,0,0,0,0,0,1,6,2423,1,33,322,3,1,212,2,1,0.0004059765,117,1363
"ESS11e01",11,"1.0","20.06.2024",72241,"CH",1,0.54108554,1,4,4,3,3,5,1,2,3,3,1,3,3,2,2,4,4,6,5,2,4,1,4,4,2,3,3,3,3,1,2000,23,66,2,6,6,2,4,0,0,0,0,0,1,0,0,0,0,0,0,213,2,9,0,1,0,0,0,0,0,0,0,0,0,0,66,2,1,6,6666,1,66666,2,4,2,66666,3,0,45,46,10,4,7511,2,1,2,1,3,1,10,1,6666,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,66666,6,666,610,6,1,322,3,3,0.0004059765,119,1601
"ESS11e01",11,"1.0","20.06.2024",72245,"CH",1,0.54108554,1,5,6,5,6,5,1,4,3,3,4,3,1,3,5,6,5,6,1,1,1,1,3,4,4,2,3,2,4,1,2002,21,66,2,6,6,2,3,0,0,0,0,0,0,0,0,1,0,0,0,213,2,10,0,1,0,0,0,0,0,0,0,0,0,0,66,2,2,2,6666,6,66666,6,6,6,66666,66,66,666,666,666,66,66666,6,2,6,6,3,1,88,2,6666,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,66666,6,666,322,3,1,322,3,1,0.0004059765,116,1740
"ESS11e01",11,"1.0","20.06.2024",72249,"CH",1,0.54108554,2,4,4,4,4,4,5,5,3,3,3,3,3,3,5,5,5,6,2,3,2,3,3,4,4,4,2,2,4,2,1975,48,1,2,66,1,6,3,1,0,0,0,0,0,0,0,0,0,0,0,322,3,10,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6,6,6666,1,66666,1,3,2,66666,7,5,42,42,23,4,9329,2,2,6,6,3,1,8,2,213,2,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,7114,1,45,213,2,1,213,2,2,0.0004059765,120,1738
"ESS11e01",11,"1.0","20.06.2024",72288,"CH",1,0.54108554,1,4,5,6,6,5,0,5,3,1,4,3,1,3,5,3,3,4,3,2,2,4,5,4,4,3,2,3,4,1,1982,41,1,1,66,1,6,4,0,0,0,0,0,0,0,0,1,0,0,0,322,3,8,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,3,2,66666,9,8,42,46,22,4,7211,2,2,6,6,3,1,8,1,322,3,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,4110,1,35,520,5,1,213,2,1,0.0004059765,121,1489
"ESS11e01",11,"1.0","20.06.2024",72290,"CH",1,0.54108554,2,4,5,6,4,1,6,5,3,2,4,3,1,3,3,3,4,6,2,1,1,1,3,3,4,2,3,3,1,2,1972,51,66,2,6,6,2,1,0,0,0,0,0,0,0,0,1,0,0,0,720,7,24,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,3,1,2,6,6,34,34,86,4,2212,1,1,2,1,3,1,6,1,6666,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,66666,6,666,313,4,2,710,7,1,0.0004059765,116,2080
"ESS11e01",11,"1.0","20.06.2024",72308,"CH",1,0.54108554,2,1,4,6,6,0,6,3,1,2,3,3,1,8,6,6,6,6,3,1,1,1,3,1,4,2,4,4,2,2,1962,61,1,1,66,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,520,5,9,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,1,1,4,7,2,24,30,23,4,2423,1,2,6,6,3,1,9,1,520,5,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,1221,1,42,322,3,1,213,2,1,0.0004059765,119,2152
"ESS11e01",11,"1.0","20.06.2024",72362,"CH",1,0.54108554,1,2,5,4,5,6,0,6,3,3,3,3,3,3,4,6,6,6,2,2,4,4,4,3,3,4,2,2,2,1,1944,79,1,2,66,1,1,4,0,0,0,0,0,0,0,0,1,0,0,0,322,3,9,0,0,0,0,0,1,0,0,0,0,0,0,66,6,2,1,2008,1,66666,1,5,1,12,5,7,42,50,10,4,1000,2,2,6,6,3,4,3,2,213,2,0,0,0,0,0,1,0,0,0,0,0,0,0,66,2,66666,6,666,213,2,2,213,2,2,0.0004059765,121,1108
"ESS11e01",11,"1.0","20.06.2024",72367,"CH",1,0.54108554,1,3,4,5,5,3,0,6,3,3,3,2,3,2,5,4,4,5,2,2,3,3,2,3,4,3,2,2,2,1,1939,84,1,2,66,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,710,7,12,0,0,0,0,0,1,0,0,0,0,0,0,66,6,2,1,1975,1,66666,1,1,1,4,6,6,50,55,94,1,2636,2,2,6,6,3,4,3,1,322,3,0,0,0,0,0,1,0,0,0,0,0,0,0,66,2,66666,6,666,113,1,2,113,1,3,0.0004059765,121,1196
"ESS11e01",11,"1.0","20.06.2024",72384,"CH",1,0.54108554,1,4,4,6,6,3,3,0,3,3,3,1,1,1,6,6,8,6,3,4,1,1,1,1,4,1,5,8,2,1,1996,27,3,2,6,6,2,4,0,0,0,0,0,0,0,0,1,0,0,0,520,5,11,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,8,1,1,2,0,33,40,86,4,2221,2,2,6,6,1,1,6,1,520,5,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,2221,1,30,520,5,2,610,6,1,0.0004059765,119,2106
"ESS11e01",11,"1.0","20.06.2024",72399,"CH",1,0.54108554,2,2,3,4,4,1,5,3,3,4,3,3,1,3,5,6,6,6,1,1,2,1,3,4,4,3,3,5,4,2,2005,18,66,2,6,6,2,1,1,1,0,0,0,0,0,0,0,0,0,0,213,2,12,0,0,0,0,0,0,0,0,1,0,0,0,66,9,1,6,6666,3,66666,3,1,2,66666,8,77,555,777,88,6,5311,2,7,6,6,3,1,10,1,6666,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,66666,6,666,800,7,2,800,7,1,0.0004059765,119,1884
"ESS11e01",11,"1.0","20.06.2024",72417,"CH",1,0.54108554,2,3,5,6,5,2,4,5,3,3,3,3,1,2,6,3,6,6,7,2,1,1,8,3,4,4,2,2,4,2,1999,24,66,2,6,6,2,1,0,0,0,0,0,0,0,0,1,0,0,0,322,3,9,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,2,1,7,10,7,42,45,86,4,3256,2,2,6,6,3,1,88,1,6666,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,66666,6,666,322,3,1,322,3,1,0.0004059765,119,1806
"ESS11e01",11,"1.0","20.06.2024",72480,"CH",1,0.54108554,1,2,4,4,5,6,0,6,3,3,3,3,1,3,3,3,3,4,3,3,2,2,3,3,3,3,2,4,2,1,1982,41,1,2,66,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,610,6,12,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,2,0,6,1,2,66666,10,10,40,40,90,5,2652,2,2,6,6,3,1,2,2,113,1,0,0,0,0,0,0,0,1,0,0,0,0,0,66,2,66666,6,666,312,4,1,212,2,3,0.0004059765,120,1955
"ESS11e01",11,"1.0","20.06.2024",72542,"CH",1,0.54108554,1,3,4,5,4,5,6,0,3,3,3,3,1,3,3,4,4,5,8,4,1,1,4,4,8,3,3,3,1,1,1964,59,66,1,4,4,1,4,0,0,0,0,0,0,0,0,1,0,0,0,322,3,9,0,0,0,0,1,0,0,0,0,0,0,0,66,5,2,1,2019,1,66666,1,3,2,66666,4,1,42,42,24,4,7200,2,1,2,1,2,5,1,4,6666,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,66666,6,666,8888,88,1,229,2,1,0.0004059765,120,1427
"ESS11e01",11,"1.0","20.06.2024",72544,"CH",1,0.54108554,1,2,3,5,5,6,0,5,3,3,3,3,3,3,4,4,5,5,3,2,3,2,2,3,3,2,4,2,1,1,1957,66,66,1,4,4,1,3,0,0,0,0,0,0,0,0,1,0,0,0,322,3,8,0,0,0,0,0,1,0,0,0,0,0,0,66,6,2,1,2022,1,66666,1,4,2,66666,6,0,42,42,47,4,4320,2,2,6,6,3,4,1,2,6666,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,66666,6,666,213,2,1,213,2,3,0.0004059765,121,1985
"ESS11e01",11,"1.0","20.06.2024",72545,"CH",1,0.54108554,2,5,6,6,5,0,6,6,3,3,3,3,3,3,3,2,3,6,2,4,3,4,5,4,2,3,2,2,2,2,1962,61,1,1,66,1,1,4,0,0,0,0,0,0,0,0,1,0,0,0,322,3,10,0,0,0,0,0,0,0,1,0,0,0,0,66,8,2,1,1998,1,66666,1,1,1,4,10,10,40,40,47,4,1221,2,2,6,6,3,1,77,1,720,7,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,1330,1,42,313,4,1,313,4,1,0.0004059765,121,2031
"ESS11e01",11,"1.0","20.06.2024",72554,"CH",1,0.54108554,1,3,5,6,6,3,4,0,3,3,3,3,1,1,6,6,6,6,3,3,1,1,3,2,4,1,3,3,2,1,1964,59,1,2,66,1,2,4,0,0,0,0,0,0,0,0,1,0,0,0,720,7,10,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,5,1,5,10,9,42,42,86,1,1330,2,2,6,6,3,1,9,1,720,7,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,2652,1,40,520,5,1,322,3,3,0.0004059765,117,1858
"ESS11e01",11,"1.0","20.06.2024",72589,"CH",1,0.54108554,2,0,0,6,5,1,5,88,4,3,3,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,2,1964,59,1,2,66,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,213,2,0,0,0,0,0,0,0,0,1,0,0,0,0,66,8,2,2,6666,6,66666,6,6,6,66666,66,66,666,666,666,66,66666,6,2,6,6,3,6,3,3,213,2,0,0,0,0,0,0,0,0,1,0,0,0,0,66,2,66666,6,666,113,1,1,113,1,3,0.0004059765,117,1876
"ESS11e01",11,"1.0","20.06.2024",72652,"CH",1,0.54108554,1,5,6,4,5,4,1,3,3,3,3,3,3,3,5,5,5,5,3,2,2,2,3,4,3,2,4,3,4,1,2004,19,66,2,6,6,2,4,0,0,0,0,0,0,0,0,1,0,0,0,313,4,12,0,0,1,0,0,0,0,0,0,0,0,0,66,3,2,2,6666,6,66666,6,6,6,66666,66,66,666,666,666,66,66666,6,2,6,6,3,1,88,1,6666,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,66666,6,666,710,7,1,322,3,1,0.0004059765,120,1705
"ESS11e01",11,"1.0","20.06.2024",72695,"CH",1,0.54108554,1,5,5,5,5,6,0,6,3,3,3,3,1,1,4,3,3,5,2,1,1,4,3,4,4,2,2,3,2,1,1987,36,3,2,6,6,2,4,0,0,0,0,0,0,0,0,1,0,0,0,510,5,13,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,5,1,250,10,7,42,45,47,4,1324,1,2,6,6,3,1,9,1,322,3,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,2421,1,45,322,3,1,322,3,2,0.0004059765,119,2039
"ESS11e01",11,"1.0","20.06.2024",72750,"CH",1,0.54108554,2,2,4,5,5,0,6,4,3,3,3,3,1,8,8,6,6,6,4,5,3,4,3,8,3,3,4,4,3,2,1965,58,1,2,66,1,6,4,0,0,0,0,0,0,0,0,1,0,0,0,610,6,13,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,4,2,66666,0,0,36,37,84,1,4120,2,1,2,2,3,1,9,1,610,6,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,2423,1,37,610,6,1,322,3,3,0.0004059765,120,1671
"ESS11e01",11,"1.0","20.06.2024",72761,"CH",1,0.54108554,2,2,4,5,5,0,5,6,3,2,3,3,1,3,6,3,6,6,3,1,2,1,3,3,4,3,3,4,1,2,1962,61,66,1,4,4,1,4,0,0,0,0,0,0,0,0,1,0,0,0,322,3,17,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,3,2,66666,0,0,47,47,33,4,4419,2,1,2,2,1,1,2,1,6666,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,66666,6,666,322,3,2,8888,88,1,0.0004059765,122,1386
"ESS11e01",11,"1.0","20.06.2024",72854,"CH",1,0.54108554,1,2,5,4,4,2,1,0,3,3,3,3,1,3,6,6,6,6,2,1,1,1,2,1,3,3,7,2,6,1,1994,29,3,2,6,6,2,4,0,0,0,0,0,0,0,0,1,0,0,0,720,7,20,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,2,2,2,66666,8,7,42,42,888,2,2000,2,2,6,6,3,1,88,2,520,5,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,2655,1,888,610,6,1,322,3,1,0.0004059765,117,2085
"ESS11e01",11,"1.0","20.06.2024",72877,"CH",1,0.54108554,1,3,3,5,5,5,0,5,3,3,3,1,1,3,6,6,6,6,1,1,1,2,3,3,4,3,3,3,3,1,1982,41,3,2,6,6,6,3,0,0,0,0,0,0,0,0,1,0,0,0,322,3,9,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,3,1,22,6,6,40,50,62,4,4320,2,2,6,6,3,1,10,1,322,3,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,4110,1,40,0,1,1,0,1,3,0.0004059765,117,1688
"ESS11e01",11,"1.0","20.06.2024",72882,"CH",1,0.54108554,1,6,3,5,5,6,4,3,3,3,3,3,3,3,3,5,5,6,1,1,5,1,3,4,4,3,3,3,2,1,1987,36,1,2,66,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,421,5,9,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,2,3,6,1,1,3,10,10,45,55,1,4,8160,2,2,6,6,2,1,8,1,610,6,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,2265,1,30,322,3,1,312,4,3,0.0004059765,116,1965
"ESS11e01",11,"1.0","20.06.2024",72936,"CH",1,0.54108554,2,4,3,4,5,1,5,3,3,2,3,3,1,3,5,6,6,5,2,1,3,3,2,4,4,2,3,3,3,2,1989,34,1,2,66,1,6,1,0,0,0,0,0,1,0,0,0,0,0,0,800,7,20,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,2,4,1,2,8,7,40,40,26,4,1223,1,1,1,1,3,1,6,1,720,7,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,2431,1,40,720,7,1,620,6,1,0.0004059765,117,2116
"ESS11e01",11,"1.0","20.06.2024",72977,"CH",1,0.54108554,2,1,3,5,5,1,6,5,3,3,3,3,3,3,3,5,5,5,2,2,2,3,2,3,3,2,2,3,3,2,1990,33,66,2,6,6,6,2,1,0,0,0,0,0,0,0,0,0,0,0,213,2,11,0,0,0,0,0,0,0,0,1,0,0,0,66,9,1,6,6666,1,66666,2,1,2,66666,2,0,41,41,47,4,5223,2,2,6,6,3,6,1,2,6666,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,66666,6,666,8888,88,4,0,1,2,0.0004059765,121,936
"ESS11e01",11,"1.0","20.06.2024",73046,"CH",1,0.54108554,1,0,4,4,6,6,0,3,3,3,3,3,3,3,3,6,6,6,4,4,2,2,2,3,2,3,3,3,2,1,1995,28,3,2,6,6,2,4,0,0,0,0,0,0,0,0,1,0,0,0,520,5,13,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,3,2,66666,3,1,42,42,84,1,5412,2,1,2,2,1,1,8,1,610,6,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,2341,1,42,520,5,1,323,4,3,0.0004059765,117,2112
"ESS11e01",11,"1.0","20.06.2024",73073,"CH",1,0.54108554,1,2,5,5,4,5,2,3,3,3,3,3,1,3,5,5,6,6,4,2,3,3,3,4,4,2,3,3,4,1,1985,38,1,2,66,1,6,2,0,0,0,0,0,0,0,0,1,0,0,0,710,7,12,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,5,1,3,7,8,32,40,47,4,2163,2,1,1,2,3,1,8,1,520,5,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,1324,1,20,520,5,1,322,3,1,0.0004059765,118,993
"ESS11e01",11,"1.0","20.06.2024",73078,"CH",1,0.54108554,1,4,3,3,3,6,0,0,3,3,3,3,3,2,8,3,3,3,2,5,1,5,1,4,8,3,2,4,2,1,1980,43,1,2,66,1,1,4,0,0,0,0,0,0,0,0,1,0,0,0,312,4,9,0,0,0,0,0,0,0,0,1,0,0,0,66,9,2,1,2018,2,12,6,2,1,12,10,10,42,42,41,4,1323,2,2,6,6,3,1,77,2,213,2,0,0,0,0,1,0,0,0,0,0,0,0,0,66,2,66666,6,666,113,1,1,113,1,3,0.0004059765,122,1208
"ESS11e01",11,"1.0","20.06.2024",73097,"CH",1,0.54108554,2,3,3,5,6,4,3,4,3,4,4,3,1,3,4,5,5,5,2,2,1,1,3,3,4,2,2,2,4,2,2005,18,66,2,6,6,2,4,0,0,0,0,0,0,0,0,1,0,0,0,312,4,14,0,0,0,1,0,0,0,0,0,0,0,0,66,4,2,1,2021,1,66666,2,1,2,66666,6,6,7,7,84,1,9111,2,2,6,6,3,1,88,8,6666,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,66666,6,666,322,3,1,322,3,1,0.0004059765,116,1754
"ESS11e01",11,"1.0","20.06.2024",73104,"CH",1,0.54108554,2,4,3,4,4,0,5,5,3,3,3,3,1,3,5,6,6,6,1,1,4,2,3,3,4,4,3,2,2,2,1954,69,1,2,66,1,1,4,0,0,0,0,0,0,0,0,1,0,0,0,213,2,9,0,0,0,0,0,1,0,1,0,0,0,0,6,6,2,1,2018,3,66666,3,1,1,4,10,9,35,35,45,4,3343,2,2,6,6,3,4,2,3,322,3,0,0,0,0,0,1,0,0,0,0,0,0,0,66,2,66666,6,666,213,2,2,213,2,2,0.0004059765,117,1507
"ESS11e01",11,"1.0","20.06.2024",73127,"CH",1,0.54108554,1,4,5,4,4,5,1,5,3,3,3,3,1,3,6,4,5,5,3,4,1,1,4,5,4,4,3,1,4,1,1981,42,1,2,66,1,6,3,0,0,0,0,0,0,0,1,0,0,0,0,322,3,9,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6,6,6666,1,66666,1,2,2,66666,9,1,42,42,24,4,8342,2,2,6,6,2,1,2,2,322,3,1,0,0,0,0,0,0,1,0,0,0,0,0,8,6,4321,1,21,322,3,1,322,3,1,0.0004059765,120,1859
"ESS11e01",11,"1.0","20.06.2024",73144,"CH",1,0.54108554,1,2,4,5,5,6,0,5,3,3,3,3,3,3,3,2,5,4,3,8,3,4,3,3,3,4,4,2,1,1,1945,78,66,2,5,5,2,3,0,0,0,0,0,0,0,0,1,0,0,0,322,3,9,0,0,0,0,0,1,0,0,0,0,0,0,66,6,2,1,2010,2,10,6,1,1,10,9,10,42,50,81,4,1120,2,2,6,6,3,4,9,2,6666,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,66666,6,666,213,2,2,229,2,3,0.0004059765,117,1059
"ESS11e01",11,"1.0","20.06.2024",73160,"CH",1,0.54108554,1,1,4,6,5,3,2,2,3,3,3,1,1,8,4,6,6,6,2,1,1,1,3,3,4,2,3,2,2,1,1949,74,88,1,66,88,2,3,0,0,0,0,0,0,0,0,1,0,0,0,312,4,12,0,0,0,0,0,1,0,0,0,0,0,0,66,6,2,1,2012,1,66666,1,3,1,2,5,4,42,46,85,2,3313,2,2,6,6,2,4,6,1,323,4,0,0,0,0,0,1,0,0,0,0,0,0,0,66,2,66666,6,666,8888,88,4,313,4,2,0.0004059765,119,1039
"ESS11e01",11,"1.0","20.06.2024",73224,"CH",1,0.54108554,1,0,3,5,5,6,0,6,3,3,3,1,1,8,4,5,3,5,3,4,3,2,3,4,4,3,3,3,4,1,1979,44,1,2,66,1,6,5,0,0,0,0,0,0,0,1,0,0,0,0,421,5,9,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,2,0,6,1,2,66666,7,8,65,65,1,5,6130,2,2,6,6,3,3,3,2,322,3,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,9329,1,16,322,3,2,213,2,3,0.0004059765,117,1541
"ESS11e01",11,"1.0","20.06.2024",73249,"CH",1,0.54108554,2,2,2,4,5,0,6,5,4,2,4,3,1,3,3,3,5,6,3,2,3,4,8,4,4,8,4,2,1,2,1954,69,66,2,6,6,2,3,0,0,0,0,0,0,0,0,1,0,0,0,322,3,9,0,0,0,0,0,1,0,0,0,0,0,0,66,6,2,1,2018,1,66666,1,2,2,66666,8,2,21,21,65,4,4214,2,2,6,6,3,4,3,2,6666,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,66666,6,666,213,2,1,213,2,3,0.0004059765,120,895
"ESS11e01",11,"1.0","20.06.2024",73267,"CH",1,0.54108554,1,4,3,4,6,5,1,6,3,3,3,3,3,3,2,3,8,3,4,4,3,4,2,3,3,3,4,3,1,1,1984,39,66,2,6,6,2,3,0,0,0,0,0,0,0,0,1,0,0,0,229,2,12,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,1,2,66666,8,7,22,22,62,4,3513,2,1,1,2,3,6,1,2,6666,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,66666,6,666,520,5,2,213,2,3,0.0004059765,117,968
"ESS11e01",11,"1.0","20.06.2024",73281,"CH",1,0.54108554,1,6,6,5,5,6,7,2,3,3,3,3,3,3,5,5,3,3,3,3,3,2,3,8,3,4,3,2,2,1,1969,54,66,2,2,2,2,4,0,0,0,0,0,0,0,0,1,0,0,0,610,6,12,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,3,1,40,10,10,41,0,999,4,1120,1,2,6,6,3,7,10,1,6666,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,66666,6,666,322,3,2,322,3,1,0.0004059765,116,1203
"ESS11e01",11,"1.0","20.06.2024",73305,"CH",1,0.54108554,1,6,6,5,6,6,2,6,3,2,3,8,1,8,5,8,8,6,5,8,1,2,8,4,4,2,8,3,4,1,2001,22,66,2,6,6,2,1,0,1,0,0,0,0,0,0,0,0,0,0,620,6,15,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,2,2,2,66666,2,3,40,50,64,4,99999,2,2,6,6,3,1,77,1,6666,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,66666,6,666,8888,88,1,8888,88,8,0.0004059765,116,1708
"ESS11e01",11,"1.0","20.06.2024",73357,"CH",1,0.54108554,2,5,5,6,6,0,6,6,3,3,3,1,1,8,6,6,6,6,1,1,2,1,3,4,4,2,3,3,2,2,1949,74,66,2,6,6,1,3,0,0,0,0,0,0,0,0,1,0,0,0,720,7,18,0,0,0,0,0,1,0,1,0,0,0,0,8,8,2,1,2021,1,66666,1,2,1,10,10,8,20,25,85,4,2341,2,1,1,2,2,4,7,3,6666,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,66666,6,666,313,4,3,213,2,2,0.0004059765,116,1522
"ESS11e01",11,"1.0","20.06.2024",73362,"CH",1,0.54108554,1,4,4,3,4,6,0,5,3,3,1,3,3,2,4,4,3,4,3,3,2,2,3,3,2,2,2,2,5,1,2003,20,66,2,6,6,2,4,0,0,0,0,0,0,0,0,1,0,0,0,213,2,9,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,2,5,2,66666,3,0,42,0,86,4,4110,2,1,2,1,3,1,7,2,6666,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,66666,6,666,520,5,1,720,7,1,0.0004059765,116,1804
